u,f,kernel,lambda,a,b,u_is_polynomial,u_is_trigonometric,u_is_hyperbolic,u_is_exponential,u_max_degree,f_is_polynomial,f_is_trigonometric,f_is_hyperbolic,f_is_exponential,f_max_degree,kernel_is_polynomial,kernel_is_trigonometric,kernel_is_hyperbolic,kernel_is_exponential,kernel_max_degree,lambda_is_polynomial,lambda_is_trigonometric,lambda_is_hyperbolic,lambda_is_exponential,lambda_max_degree
x, -6.810764299932002*x - 3.407999289962059*cos(x) - 7.810764299932002, 0.2939032498660885*x*(t + (t + cos(x))/x), 2.735739476043534, -0.9103949735686356, 3.05057022936111,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x - 0.0575981732119053*cos(9.324072453945176*x)**4/tanh(x**2)**4 + 281.031434583814, t*(0.0001079825210636844*cos(9.324072453945176*x)**4/tanh(x**2)**4 - 0.5268653693730627), 4.23776411293348, -0.936081346089102, 7.222681095654977,True,False,False,False,1,False,True,True,False,1,False,True,True,False,1,True,False,False,False,1
8.771814286172223*x**5 + x, 8.771814286172223*x**5 - 7.24494696345265*x*(54.0272292306211*cosh(x)**4 + 6.15918525723794)*log(cosh(x) - 5.3217015737827)*cos(x)*cosh(x) + 7.24494696345265*x*(54.0272292306211*cosh(x)**4 + 6.15918525723794)*log(cosh(x) + 9.44720807496838)*cos(x)*cosh(x) - 5780.911750895159*x*cos(x)*cosh(x)**4 + 11924.59450554933*x*cos(x)*cosh(x)**3 - 129675.53547227*x*cos(x)*cosh(x)**2 + 700988.7669693635*x*cos(x)*cosh(x) - 6225885.811490979*x*cos(x) + x, 6.159185257237937*x*cos(x)/(t + cosh(x)), 7.2449469634526515, -5.321701573782698, 9.447208074968376,True,False,False,False,5,False,True,True,False,1,False,True,True,False,1,True,False,False,False,1
-8.507830155632606, 1003.861139392902*x + 971.7627874770233*cosh(x**3) - 39841.855110755635, x + 0.968025107600748*cosh(x**3) - 39.68013674151162, 7.381441411576013, -9.313955060376104, 6.671082245411746,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x, 0.10908149199783135*x*exp(-x + 50.9437322562137/x) - 0.10908149199783135*x*exp(-x + 90.2553597558699/x) + 5.9032380821297673*x, x - 0.87455899727856485*exp(t**2/x - x), 0.24945485058702488, -9.500282088226115, 7.13748781128302,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x**5, x**5 - 48259.568708554907*tanh(x) - 333705.22963705783, tanh(x) + 6.9147992526071285, 0.4981820352673445, -1.1759354237110724, 9.135341073818243,True,False,False,False,5,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**4 - x**3 + cos(0.22254294795109779/x), x**4 - x**3 + 45848.131411494556*x + cos(0.22254294795109779/x), x, -3.892989161245419, -8.751938134898863, 3.012459630940752,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
-231628.7608294332, 14107.82200857499*x**3*exp(4.11015520624847/x**3) - 14107.82200857499*x**3*exp(-4.10094534014404/x**3) - 231628.7608294332, 0.02997641967644477*exp(t/x**3), 2.0318316805913117, -4.10094534014404, 4.110155206248471,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
3.573514855940248, 2143114622785.112*x**4 + 11861703210.77993*x**3*exp(x) + 24766997.74968879*x**2*exp(2*x) + 23124.8260174225*x*exp(3*x) + 8.147538759064268*exp(4*x) + 3.573514855940248, 376004027.8209697*(-t*x - 0.007181280254458543*exp(x))**4, -1.6321071091369497, 4.397106375601398, 5.79406063676503,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
-8.925233372517074*x, 346.9737626307839*x - 355.8989960033009*tan(1), -x + tan(1), 3.1645169584166624, -6.365800889163888, 3.9142976388154516,True,False,False,False,1,True,True,False,False,1,True,True,False,False,1,True,False,False,False,1
2.876485635370189*x**4 + 9.200731561898838, 2.876485635370189*x**4 + 9.200731561898838 - 226431.9957585242*exp(x)/x, exp(x)/x, 8.250238488821513, 4.075107878295391, 8.66178953693035,True,False,False,False,4,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
8.252769551914286, 61507.8883301974*x**20 - 889.2966300317404, x**20*cosh(t) - 2.459950902387888, -8.236541722463194, 2.137860999831698, 7.505549449661025,True,False,False,False,1,True,False,False,False,20,False,False,True,False,1,True,False,False,False,1
2.650067730679238, 115.9341765970445 - 48.44250437905145*cos(x), t**4 + t*cos(x) - cos(x) - 8.947681469087543, -7.029678881027097, -2.3877511536081597, -1.5052205686379239,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
0.42854483132318933*x**3, -61.146814872555471*x**4 + 0.42854483132318933*x**3, x**4, -7.410213865508172, -6.3908111619392916, 6.31572848087589,True,False,False,False,3,True,False,False,False,4,True,False,False,False,4,True,False,False,False,1
x**2 - x + tan(x) - 3.6506018391679812, 1495.024956995721*x**3 + x**2 - 1496.024956995721*x + 1495.024956995721*exp(x) + tan(x) - 3.6506018391679812 - 2059.1757670486568/x, x**3 - x + exp(x) - 1.377352101992068/x, -6.36265137527146, 2.4740472064193284, 9.77775847074868,False,True,False,False,1,False,True,False,True,1,False,False,False,True,1,True,False,False,False,1
3.834911799017121/x, 14.9660068028651*(-3.834911799017121*x*tan(x) + 3.834911799017121*tanh(x**3))/tanh(x**3) + 3.834911799017121/x, -x*tan(x)/tanh(x**3) + 1, -9.914437016863737, 0.3445102913593594, 1.5587515908126832,False,False,False,False,1,False,True,True,False,1,False,True,True,False,1,True,False,False,False,1
-2.265315306500071, -1013.347558193690, t**3 - cosh(t + 0.7606616084110671) + 9.651558174625904, -8.668294354841281, -2.6141005863734135, 3.8036316293046557,True,False,False,False,1,True,False,False,False,1,False,False,True,False,1,True,False,False,False,1
x, x - 199.1769622204469*cos(9.436824901263188 + 1174.48344140233/x) - 2285.029392224545, t + cos(9.436824901263188*(x + 124.4574794690868)/x) + 5.869164742018292, 5.783699013525034, -0.742123122764049, 8.332228564939886,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**3 + cosh(x) - 8.435747085760328, 24376.44508468847*x**3 + cosh(x) - 8.435747085760328, 9.7976823684408*t*x**3, -7.406384884967894, -4.663468053862257, -0.6983577316420604,False,False,True,False,1,False,False,True,False,1,True,False,False,False,3,True,False,False,False,1
x**5, x**5 - 11514401.0682174*tan(1)**4/x**8, t**4*tan(1)**4/x**8, 5.732711793254349, 1.647908970227343, 5.373885932355956,True,False,False,False,5,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**2*cos(x**2)**2, x**2*cos(x**2)**2 + 33306.3137857513, t**3, -0.48815701273358947, 4.482737646128321, 9.698213704969575,False,True,False,False,1,False,True,False,False,1,True,False,False,False,3,True,False,False,False,1
-6.656561600825466, -6.656561600825466 - 190.130677090034/x**2, tanh(t - 5.160301529881237)/x**2, 7.196865317174456, -0.3221595074649777, 3.6990183602988473,True,False,False,False,1,False,False,False,False,1,False,False,True,False,1,True,False,False,False,1
x**2, x**2 + 5178.3892901805367*x*exp(x) - 545109.34724233675*exp(x)/x, t*(-x + 105.26619701535269/x)*exp(x), 8.361514715555195, -2.5354217313779355, 7.08416464260673,True,False,False,False,2,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x - 1.823137748607118, x - 20147555.368696838, 0.0721837578959255*t**8*exp(-0.470282938137148*t), -7.428344345889388, -5.520525613852801, 7.052943293557977,True,False,False,False,1,True,False,False,False,1,False,False,False,True,1,True,False,False,False,1
-8.300955110055204, -870.3979922214950, -2.570426648209583, 8.884717749086356, 5.196136943015672, 9.743705307045865,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1
-4.293375350141446/x**2, -0.24297148305683579 - 4.293375350141446/x**2, -0.41034777206991713, 0.11136767047068119, 0.7400088915264664, 8.851130508345882,False,False,False,False,1,False,False,False,False,1,True,False,False,False,1,True,False,False,False,1
x, x - 2224.910076414499*(7.427140986983211*x - 6230.733928975461)/x, 7.427140986983211*t - 6230.733928975461*t/x, 9.934487154024147, 3.0720664863088416, 8.882706716410777,True,False,False,False,1,False,False,False,False,1,False,False,False,False,1,True,False,False,False,1
x**3, x**3 + 365.7775962209791*x*cosh(x), x*cosh(x)/(t + 1.063115967307537), -8.191917872774876, 1.162602308080757, 5.557524820744618,True,False,False,False,3,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**5 - 1.2300449280421132*x*exp(-x) - 5.082917530315395, x**5 - 38157466.349057217*x - 1.2300449280421132*x*exp(-x) - 879902.1662479484*tan(x) - 220108255531.35964, 43.36557837079445*x + tan(x) + 250150.8280913269, 5.4916201661816295, 3.2072006564826534, 9.936763356461086,False,False,False,True,1,False,True,False,True,1,False,True,False,False,1,True,False,False,False,1
x**4*(-x**2 - x - 0.5290855199913231) + x**2 - 1.8756198830349078, x**4*(-x**2 - x - 0.5290855199913231) + x**2 - 2962402.4198479827*cosh(x**3) - 15667480.878132207, 0.194973452106599*t*cosh(x**3) - 8.021759674820913, 4.2953108175382955, -8.715375974675991, -5.707158675369,True,False,False,False,6,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
-10.564304504140910, -1242.3543722788962 + 49.059785002493053*(-4.47229626307186*x - 43.7730632276592)/x - 49.059785002493053*(4.67394242581553*x + 53.5549426256335)/x, 2.7451654628121975 + (x + cosh(t))/x, -4.643920002804065, -4.472296263071865, 4.673942425815527,True,False,False,False,1,False,False,False,False,1,False,False,True,False,1,True,False,False,False,1
-772.0273523775327, 17778.50522345639*x - 772.0273523775327 + 17778.50522345639*exp(x)/x + 65829.500205445515/x, x + exp(x)/x + 3.7027578740754983/x, 2.928805240591636, -6.883976620288463, 0.9787298575265417,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x**2, x**2 + 10918.510843315005 + 2943.5782264899546*tanh(x/tanh(x) - cos(x))/x, 3.7092647122664353 + tanh(x/tanh(x) - cos(x))/x, -5.569078377060979, -8.745574854167446, 9.714480642794967,True,False,False,False,2,False,True,True,False,1,False,True,True,False,1,True,False,False,False,1
x + 3.340586555230111 + 8049.632419507008/(x + 377233.0812940215), -32.87152046752174*x - 33.87152046752174*cosh(x) + 3.340586555230111 + 8049.632419507008/(x + 377233.0812940215), t**4 + x + cosh(x), 3.258963740526985, -2.2771706592660728, 1.324584568040656,False,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**4 + 6.743431777033731, x**4 + 4726.647594587255*x**3 - 7089813127976750.0, t*(t**2 - 4.337434045196318*t + cosh(t)**5) + x**3, -2.250919525959432, -6.335268519874493, 1.8102719145812003,True,False,False,False,4,True,False,False,False,4,False,False,True,False,1,True,False,False,False,1
x**4, -1381.36730606248*x**5*cos(log(x)) + x**4, x**5*cos(log(x))/t, -9.039706244906032, -4.990717448865376, -1.738143272167365,True,False,False,False,4,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**3, x**3 - 311.6158593738868*x**2 + 21116.02505752683*exp(cos(x))/x - 940792029958.2941/x, x**2 + (67.76299864825279*t**12 - 67.76299864825279*exp(cos(x)))/x, 2.617804063892798, -2.824003749340333, 4.820010391556973,True,False,False,False,3,False,True,False,True,1,False,True,False,True,1,True,False,False,False,1
x**4, x**4 + 2437.2460046910735*tanh(x) + 7880.8148835949372, -tanh(x) - 3.2334917642397976, 6.546804934584184, 2.2648264513166403, 4.536334584733373,True,False,False,False,4,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
1, 6.15037646878428*x**6*log(7.20843234692069 - tanh(x)**4) - 6.15037646878428*x**6*log(8.68132650990183 - tanh(x)**4) + 1, x**6/(-t + tanh(x)**4), -6.150376468784282, 7.2084323469206915, 8.681326509901833,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x, x - 498340.4201800364/tanh(cosh(x))**5, 6060.333293997345/tanh(cosh(x))**5, -4.461184485829593, -6.3377763176404756, 1.8173656438478325,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
-6.883093077292262, 516.9272801073783*x + 4392.845351079886*cos(x) - 4686.97803992937, -6.154558077036731*t**2 + 5.154558077036731*x + 43.80340786208564*cos(x), 5.488761687584901, -3.9721307399570076, -1.3176474392736655,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
12.388443085057575*x + tan(x) - cosh(x) + 2.9400383097684646, 12.388443085057575*x + tan(x) - cosh(x) + 2.9400383097684646 - 1187.3549128269415/x, 6.096830939028198/x, -0.2856762746784032, -7.111687984816224, -5.064185473966316,False,True,True,False,1,False,True,True,False,1,False,False,False,False,1,True,False,False,False,1
x, 134.228734082547*x + 8298.97467421133 - 133.228734082547/tan(x), -t**2 - x + tanh(t**2)/tan(x), -4.857515918946625, -9.471985841419496, 5.9045608210943215,True,False,False,False,1,False,True,False,False,1,False,True,True,False,1,True,False,False,False,1
288.946290314881, 34460.13049062435 - 4556.837465114498*log(cos(x + 14.34574460920761)), -t + log(cos(x + 14.34574460920761)) - 8.253127921880449, 2.693669297267691, -3.681579513908959, 2.173086685358376,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-464.3184341691175*x**4*exp(0.13199153063965569*x) - 8.260494635891376*x + 8.1940744289674754, -464.3184341691175*x**4*exp(0.13199153063965569*x) + 33595552.518848207*x + 33595560.779342843*cosh(x) + 8.1940744289674754, x + cosh(x), 2.543971761237991, -2.0056027311591906, 8.815567091929758,False,False,False,True,1,False,False,True,True,1,False,False,True,False,1,True,False,False,False,1
1.20722103891617*x, -1526.981534505451*x**6*cosh(x) + 1526.981534505451*x**6*tanh(x**32) - 3761.101532065525*x**6 + 1.20722103891617*x, t*x**5*(x*(t - cosh(x) + tanh(x**32) + 2.111484476368231) + x), -5.731193623292111, -8.464565612975951, 3.817252649646747,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x, x + 216.754853796176*cosh(x)**2, cosh(x)**2, 4.618300156108548, -9.784431600328475, -1.3664899448978325,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
-2006.548397893278*x + 45.3309380185345/x, -2006.548397893278*x - 1308.51333664066*tanh(0.001161142020708186*x**3 + 0.0001372042725407905*x + 0.0007075897889602565) + 8.953264002970827*tanh(0.00116114202070819*x**3 + 0.000137204272540791*x + 0.000707589788960257) + 45.3309380185345/x, -tanh(0.001161142020708186*x**3 + 0.0001372042725407905*x + 0.0007075897889602565), 0.03846791537903016, 0.034300814692603154, 5.822874958178417,False,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
-23.640890898108041, 1514.1920217501362*x + 344.5987883211503*cosh(x) + 4443.3634311929307, t*x + 2*t + 2*x + cosh(x) + 8.174768824927028, 2.191332948465888, -0.9318456498474426, 5.71999043194098,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
7.496543509112637, 64.80479772242838*x*tanh(x) - 767.3562817336777, t - 0.095723865930036649*x*tanh(x) - 1.6769942581126944, 7.682255810917834, -3.0561580452455406, 8.699233498420991,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**4, x**4 - 1312478.763396805*x**2*exp(x) + 140957.0972238233*x - 18609657.55439926, -8.54780294839321*t*(-9.311193187475642*x**2*exp(x) + x - 0.4604821334993001*exp(t)) - t, 1.5397800221860862, -2.5433446693049078, 6.333227412972121,True,False,False,False,4,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
-5.556110601617812, -12280.98200154102*(0.4700300526217396*tanh(2.0472915976043655*x) - 1)**4 - 5.556110601617812, 20.48790226014191*(0.4700300526217396*tanh(2.0472915976043655*x) - 1)**4, -9.531114922642448, -5.32993986151018, 5.989397733391959,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
0.2319863241492473*exp(x), 0.00041881615548775614*x + 0.2319863241492473*exp(x) - 0.00013429233963513819, 0.7143868577908416 - 2.227951036699732*x, 8.685027546112988, -9.30542657586111, -8.59932556037014,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1,True,False,False,False,1
2.1371442962017344, -0.24923764257007418*x*exp(x) + 76.947640679332377, 0.008595207913504212*x*exp(x) - 2.579914349593791, 4.604566997313935, 1.3370664095727918, 4.2837574725636784,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x**3, x**3 + 62.5750812154535 - 3.158848971747227*cosh(x)/x, t + 0.1660673891944152*cosh(x)/x, -0.600562816827253, -3.452460624214842, 1.9804342021246235,True,False,False,False,3,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
(x + 0.4847791931849616)**4 + 9.527343634498672, (x + 0.4847791931849616)**4 - 44852.88232237628*tan(x**5 - 32212.88234837166) + 9.527343634498672, -tan(x**5 - 32212.88234837166), -7.005280490153987, -4.992604769449747, 7.35228028593383,True,False,False,False,4,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
cosh(x)/x**2, -613.37134814320929 + cosh(x)/x**2, 2.0800937875411947, 5.908935551853736, 0.03727273263717912, 7.4320629888898715,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1,True,False,False,False,1
